"","date","state","diff"
"2508",2020-01-23,"MO",0
"2509",2020-01-24,"MO",0
"2510",2020-01-25,"MO",0
"2511",2020-01-26,"MO",0
"2512",2020-01-27,"MO",0
"2513",2020-01-28,"MO",0
"2514",2020-01-29,"MO",0
"2515",2020-01-30,"MO",0
"2516",2020-01-31,"MO",0
"2517",2020-02-01,"MO",0
"2518",2020-02-02,"MO",0
"2519",2020-02-03,"MO",0
"2520",2020-02-04,"MO",0
"2521",2020-02-05,"MO",0
"2522",2020-02-06,"MO",0
"2523",2020-02-07,"MO",0
"2524",2020-02-08,"MO",0
"2525",2020-02-09,"MO",0
"2526",2020-02-10,"MO",0
"2527",2020-02-11,"MO",0
"2528",2020-02-12,"MO",0
"2529",2020-02-13,"MO",0
"2530",2020-02-14,"MO",0
"2531",2020-02-15,"MO",0
"2532",2020-02-16,"MO",0
"2533",2020-02-17,"MO",0
"2534",2020-02-18,"MO",0
"2535",2020-02-19,"MO",0
"2536",2020-02-20,"MO",0
"2537",2020-02-21,"MO",0
"2538",2020-02-22,"MO",0
"2539",2020-02-23,"MO",0
"2540",2020-02-24,"MO",0
"2541",2020-02-25,"MO",0
"2542",2020-02-26,"MO",0
"2543",2020-02-27,"MO",0
"2544",2020-02-28,"MO",0
"2545",2020-02-29,"MO",0
"2546",2020-03-01,"MO",0
"2547",2020-03-02,"MO",0
"2548",2020-03-03,"MO",0
"2549",2020-03-04,"MO",0
"2550",2020-03-05,"MO",0
"2551",2020-03-06,"MO",0
"2552",2020-03-07,"MO",0
"2553",2020-03-08,"MO",1
"2554",2020-03-09,"MO",0
"2555",2020-03-10,"MO",0
"2556",2020-03-11,"MO",0
"2557",2020-03-12,"MO",1
"2558",2020-03-13,"MO",2
"2559",2020-03-14,"MO",0
"2560",2020-03-15,"MO",1
"2561",2020-03-16,"MO",1
"2562",2020-03-17,"MO",6
"2563",2020-03-18,"MO",6
"2564",2020-03-19,"MO",21
"2565",2020-03-20,"MO",34
"2566",2020-03-21,"MO",8
"2567",2020-03-22,"MO",19
"2568",2020-03-23,"MO",87
"2569",2020-03-24,"MO",70
"2570",2020-03-25,"MO",97
"2571",2020-03-26,"MO",166
"2572",2020-03-27,"MO",146
"2573",2020-03-28,"MO",170
"2574",2020-03-29,"MO",79
"2575",2020-03-30,"MO",136
"2576",2020-03-31,"MO",306
"2577",2020-04-01,"MO",256
"2578",2020-04-02,"MO",244
"2579",2020-04-03,"MO",7
"2580",2020-04-04,"MO",446
"2581",2020-04-05,"MO",37
"2582",2020-04-06,"MO",389
"2583",2020-04-07,"MO",394
"2584",2020-04-08,"MO",79
"2585",2020-04-09,"MO",223
"2586",2020-04-10,"MO",465
"2587",2020-04-11,"MO",211
"2588",2020-04-12,"MO",161
"2589",2020-04-13,"MO",246
"2590",2020-04-14,"MO",231
"2591",2020-04-15,"MO",45
"2592",2020-04-16,"MO",383
"2593",2020-04-17,"MO",197
"2594",2020-04-18,"MO",208
"2595",2020-04-19,"MO",164
"2596",2020-04-20,"MO",147
"2597",2020-04-21,"MO",176
"2598",2020-04-22,"MO",211
"2599",2020-04-23,"MO",229
"2600",2020-04-24,"MO",282
"2601",2020-04-25,"MO",147
"2602",2020-04-26,"MO",185
"2603",2020-04-27,"MO",185
"2604",2020-04-28,"MO",145
"2605",2020-04-29,"MO",210
"2606",2020-04-30,"MO",158
"2607",2020-05-01,"MO",249
"2608",2020-05-02,"MO",289
"2609",2020-05-03,"MO",262
"2610",2020-05-04,"MO",328
"2611",2020-05-05,"MO",175
"2612",2020-05-06,"MO",202
"2613",2020-05-07,"MO",258
"2614",2020-05-08,"MO",152
"2615",2020-05-09,"MO",178
"2616",2020-05-10,"MO",157
"2617",2020-01-23,"MS",0
"2618",2020-01-24,"MS",0
"2619",2020-01-25,"MS",0
"2620",2020-01-26,"MS",0
"2621",2020-01-27,"MS",0
"2622",2020-01-28,"MS",0
"2623",2020-01-29,"MS",0
"2624",2020-01-30,"MS",0
"2625",2020-01-31,"MS",0
"2626",2020-02-01,"MS",0
"2627",2020-02-02,"MS",0
"2628",2020-02-03,"MS",0
"2629",2020-02-04,"MS",0
"2630",2020-02-05,"MS",0
"2631",2020-02-06,"MS",0
"2632",2020-02-07,"MS",0
"2633",2020-02-08,"MS",0
"2634",2020-02-09,"MS",0
"2635",2020-02-10,"MS",0
"2636",2020-02-11,"MS",0
"2637",2020-02-12,"MS",0
"2638",2020-02-13,"MS",0
"2639",2020-02-14,"MS",0
"2640",2020-02-15,"MS",0
"2641",2020-02-16,"MS",0
"2642",2020-02-17,"MS",0
"2643",2020-02-18,"MS",0
"2644",2020-02-19,"MS",0
"2645",2020-02-20,"MS",0
"2646",2020-02-21,"MS",0
"2647",2020-02-22,"MS",0
"2648",2020-02-23,"MS",0
"2649",2020-02-24,"MS",0
"2650",2020-02-25,"MS",0
"2651",2020-02-26,"MS",0
"2652",2020-02-27,"MS",0
"2653",2020-02-28,"MS",0
"2654",2020-02-29,"MS",0
"2655",2020-03-01,"MS",0
"2656",2020-03-02,"MS",0
"2657",2020-03-03,"MS",0
"2658",2020-03-04,"MS",0
"2659",2020-03-05,"MS",0
"2660",2020-03-06,"MS",0
"2661",2020-03-07,"MS",0
"2662",2020-03-08,"MS",0
"2663",2020-03-09,"MS",0
"2664",2020-03-10,"MS",0
"2665",2020-03-11,"MS",0
"2666",2020-03-12,"MS",1
"2667",2020-03-13,"MS",5
"2668",2020-03-14,"MS",0
"2669",2020-03-15,"MS",0
"2670",2020-03-16,"MS",6
"2671",2020-03-17,"MS",9
"2672",2020-03-18,"MS",13
"2673",2020-03-19,"MS",16
"2674",2020-03-20,"MS",30
"2675",2020-03-21,"MS",60
"2676",2020-03-22,"MS",67
"2677",2020-03-23,"MS",42
"2678",2020-03-24,"MS",71
"2679",2020-03-25,"MS",57
"2680",2020-03-26,"MS",108
"2681",2020-03-27,"MS",94
"2682",2020-03-28,"MS",84
"2683",2020-03-29,"MS",96
"2684",2020-03-30,"MS",88
"2685",2020-03-31,"MS",90
"2686",2020-04-01,"MS",136
"2687",2020-04-02,"MS",104
"2688",2020-04-03,"MS",181
"2689",2020-04-04,"MS",97
"2690",2020-04-05,"MS",183
"2691",2020-04-06,"MS",100
"2692",2020-04-07,"MS",177
"2693",2020-04-08,"MS",88
"2694",2020-04-09,"MS",257
"2695",2020-04-10,"MS",209
"2696",2020-04-11,"MS",173
"2697",2020-04-12,"MS",139
"2698",2020-04-13,"MS",161
"2699",2020-04-14,"MS",145
"2700",2020-04-15,"MS",273
"2701",2020-04-16,"MS",264
"2702",2020-04-17,"MS",169
"2703",2020-04-18,"MS",181
"2704",2020-04-19,"MS",300
"2705",2020-04-20,"MS",238
"2706",2020-04-21,"MS",204
"2707",2020-04-22,"MS",178
"2708",2020-04-23,"MS",259
"2709",2020-04-24,"MS",281
"2710",2020-04-25,"MS",284
"2711",2020-04-26,"MS",193
"2712",2020-04-27,"MS",183
"2713",2020-04-28,"MS",248
"2714",2020-04-29,"MS",227
"2715",2020-04-30,"MS",246
"2716",2020-05-01,"MS",397
"2717",2020-05-02,"MS",229
"2718",2020-05-03,"MS",109
"2719",2020-05-04,"MS",327
"2720",2020-05-05,"MS",330
"2721",2020-05-06,"MS",217
"2722",2020-05-07,"MS",262
"2723",2020-05-08,"MS",404
"2724",2020-05-09,"MS",288
"2725",2020-05-10,"MS",123
"2726",2020-01-23,"MT",0
"2727",2020-01-24,"MT",0
"2728",2020-01-25,"MT",0
"2729",2020-01-26,"MT",0
"2730",2020-01-27,"MT",0
"2731",2020-01-28,"MT",0
"2732",2020-01-29,"MT",0
"2733",2020-01-30,"MT",0
"2734",2020-01-31,"MT",0
"2735",2020-02-01,"MT",0
"2736",2020-02-02,"MT",0
"2737",2020-02-03,"MT",0
"2738",2020-02-04,"MT",0
"2739",2020-02-05,"MT",0
"2740",2020-02-06,"MT",0
"2741",2020-02-07,"MT",0
"2742",2020-02-08,"MT",0
"2743",2020-02-09,"MT",0
"2744",2020-02-10,"MT",0
"2745",2020-02-11,"MT",0
"2746",2020-02-12,"MT",0
"2747",2020-02-13,"MT",0
"2748",2020-02-14,"MT",0
"2749",2020-02-15,"MT",0
"2750",2020-02-16,"MT",0
"2751",2020-02-17,"MT",0
"2752",2020-02-18,"MT",0
"2753",2020-02-19,"MT",0
"2754",2020-02-20,"MT",0
"2755",2020-02-21,"MT",0
"2756",2020-02-22,"MT",0
"2757",2020-02-23,"MT",0
"2758",2020-02-24,"MT",0
"2759",2020-02-25,"MT",0
"2760",2020-02-26,"MT",0
"2761",2020-02-27,"MT",0
"2762",2020-02-28,"MT",0
"2763",2020-02-29,"MT",0
"2764",2020-03-01,"MT",0
"2765",2020-03-02,"MT",0
"2766",2020-03-03,"MT",0
"2767",2020-03-04,"MT",0
"2768",2020-03-05,"MT",0
"2769",2020-03-06,"MT",0
"2770",2020-03-07,"MT",0
"2771",2020-03-08,"MT",0
"2772",2020-03-09,"MT",0
"2773",2020-03-10,"MT",0
"2774",2020-03-11,"MT",0
"2775",2020-03-12,"MT",0
"2776",2020-03-13,"MT",1
"2777",2020-03-14,"MT",4
"2778",2020-03-15,"MT",1
"2779",2020-03-16,"MT",0
"2780",2020-03-17,"MT",2
"2781",2020-03-18,"MT",2
"2782",2020-03-19,"MT",1
"2783",2020-03-20,"MT",9
"2784",2020-03-21,"MT",7
"2785",2020-03-22,"MT",7
"2786",2020-03-23,"MT",0
"2787",2020-03-24,"MT",17
"2788",2020-03-25,"MT",14
"2789",2020-03-26,"MT",25
"2790",2020-03-27,"MT",19
"2791",2020-03-28,"MT",20
"2792",2020-03-29,"MT",25
"2793",2020-03-30,"MT",17
"2794",2020-03-31,"MT",27
"2795",2020-04-01,"MT",10
"2796",2020-04-02,"MT",33
"2797",2020-04-03,"MT",2
"2798",2020-04-04,"MT",22
"2799",2020-04-05,"MT",21
"2800",2020-04-06,"MT",13
"2801",2020-04-07,"MT",20
"2802",2020-04-08,"MT",13
"2803",2020-04-09,"MT",22
"2804",2020-04-10,"MT",11
"2805",2020-04-11,"MT",12
"2806",2020-04-12,"MT",10
"2807",2020-04-13,"MT",7
"2808",2020-04-14,"MT",5
"2809",2020-04-15,"MT",5
"2810",2020-04-16,"MT",11
"2811",2020-04-17,"MT",7
"2812",2020-04-18,"MT",4
"2813",2020-04-19,"MT",7
"2814",2020-04-20,"MT",0
"2815",2020-04-21,"MT",4
"2816",2020-04-22,"MT",2
"2817",2020-04-23,"MT",3
"2818",2020-04-24,"MT",2
"2819",2020-04-25,"MT",1
"2820",2020-04-26,"MT",3
"2821",2020-04-27,"MT",1
"2822",2020-04-28,"MT",2
"2823",2020-04-29,"MT",0
"2824",2020-04-30,"MT",2
"2825",2020-05-01,"MT",0
"2826",2020-05-02,"MT",2
"2827",2020-05-03,"MT",0
"2828",2020-05-04,"MT",2
"2829",2020-05-05,"MT",-1
"2830",2020-05-06,"MT",0
"2831",2020-05-07,"MT",0
"2832",2020-05-08,"MT",2
"2833",2020-05-09,"MT",0
"2834",2020-05-10,"MT",0
"2835",2020-01-23,"NC",0
"2836",2020-01-24,"NC",0
"2837",2020-01-25,"NC",0
"2838",2020-01-26,"NC",0
"2839",2020-01-27,"NC",0
"2840",2020-01-28,"NC",0
"2841",2020-01-29,"NC",0
"2842",2020-01-30,"NC",0
"2843",2020-01-31,"NC",0
"2844",2020-02-01,"NC",0
"2845",2020-02-02,"NC",0
"2846",2020-02-03,"NC",0
"2847",2020-02-04,"NC",0
"2848",2020-02-05,"NC",0
"2849",2020-02-06,"NC",0
"2850",2020-02-07,"NC",0
"2851",2020-02-08,"NC",0
"2852",2020-02-09,"NC",0
"2853",2020-02-10,"NC",0
"2854",2020-02-11,"NC",0
"2855",2020-02-12,"NC",0
"2856",2020-02-13,"NC",0
"2857",2020-02-14,"NC",0
"2858",2020-02-15,"NC",0
"2859",2020-02-16,"NC",0
"2860",2020-02-17,"NC",0
"2861",2020-02-18,"NC",0
"2862",2020-02-19,"NC",0
"2863",2020-02-20,"NC",0
"2864",2020-02-21,"NC",0
"2865",2020-02-22,"NC",0
"2866",2020-02-23,"NC",0
"2867",2020-02-24,"NC",0
"2868",2020-02-25,"NC",0
"2869",2020-02-26,"NC",0
"2870",2020-02-27,"NC",0
"2871",2020-02-28,"NC",0
"2872",2020-02-29,"NC",0
"2873",2020-03-01,"NC",0
"2874",2020-03-02,"NC",0
"2875",2020-03-03,"NC",1
"2876",2020-03-04,"NC",0
"2877",2020-03-05,"NC",0
"2878",2020-03-06,"NC",1
"2879",2020-03-07,"NC",0
"2880",2020-03-08,"NC",0
"2881",2020-03-09,"NC",0
"2882",2020-03-10,"NC",5
"2883",2020-03-11,"NC",0
"2884",2020-03-12,"NC",8
"2885",2020-03-13,"NC",2
"2886",2020-03-14,"NC",8
"2887",2020-03-15,"NC",7
"2888",2020-03-16,"NC",7
"2889",2020-03-17,"NC",25
"2890",2020-03-18,"NC",28
"2891",2020-03-19,"NC",44
"2892",2020-03-20,"NC",53
"2893",2020-03-21,"NC",67
"2894",2020-03-22,"NC",49
"2895",2020-03-23,"NC",48
"2896",2020-03-24,"NC",142
"2897",2020-03-25,"NC",95
"2898",2020-03-26,"NC",148
"2899",2020-03-27,"NC",149
"2900",2020-03-28,"NC",133
"2901",2020-03-29,"NC",171
"2902",2020-03-30,"NC",122
"2903",2020-03-31,"NC",222
"2904",2020-04-01,"NC",140
"2905",2020-04-02,"NC",302
"2906",2020-04-03,"NC",274
"2907",2020-04-04,"NC",235
"2908",2020-04-05,"NC",163
"2909",2020-04-06,"NC",313
"2910",2020-04-07,"NC",337
"2911",2020-04-08,"NC",200
"2912",2020-04-09,"NC",237
"2913",2020-04-10,"NC",229
"2914",2020-04-11,"NC",389
"2915",2020-04-12,"NC",216
"2916",2020-04-13,"NC",316
"2917",2020-04-14,"NC",227
"2918",2020-04-15,"NC",227
"2919",2020-04-16,"NC",299
"2920",2020-04-17,"NC",406
"2921",2020-04-18,"NC",283
"2922",2020-04-19,"NC",273
"2923",2020-04-20,"NC",294
"2924",2020-04-21,"NC",239
"2925",2020-04-22,"NC",361
"2926",2020-04-23,"NC",325
"2927",2020-04-24,"NC",470
"2928",2020-04-25,"NC",478
"2929",2020-04-26,"NC",229
"2930",2020-04-27,"NC",431
"2931",2020-04-28,"NC",327
"2932",2020-04-29,"NC",425
"2933",2020-04-30,"NC",574
"2934",2020-05-01,"NC",316
"2935",2020-05-02,"NC",518
"2936",2020-05-03,"NC",182
"2937",2020-05-04,"NC",201
"2938",2020-05-05,"NC",539
"2939",2020-05-06,"NC",543
"2940",2020-05-07,"NC",487
"2941",2020-05-08,"NC",466
"2942",2020-05-09,"NC",472
"2943",2020-05-10,"NC",460
"2944",2020-01-23,"ND",0
"2945",2020-01-24,"ND",0
"2946",2020-01-25,"ND",0
"2947",2020-01-26,"ND",0
"2948",2020-01-27,"ND",0
"2949",2020-01-28,"ND",0
"2950",2020-01-29,"ND",0
"2951",2020-01-30,"ND",0
"2952",2020-01-31,"ND",0
"2953",2020-02-01,"ND",0
"2954",2020-02-02,"ND",0
"2955",2020-02-03,"ND",0
"2956",2020-02-04,"ND",0
"2957",2020-02-05,"ND",0
"2958",2020-02-06,"ND",0
"2959",2020-02-07,"ND",0
"2960",2020-02-08,"ND",0
"2961",2020-02-09,"ND",0
"2962",2020-02-10,"ND",0
"2963",2020-02-11,"ND",0
"2964",2020-02-12,"ND",0
"2965",2020-02-13,"ND",0
"2966",2020-02-14,"ND",0
"2967",2020-02-15,"ND",0
"2968",2020-02-16,"ND",0
"2969",2020-02-17,"ND",0
"2970",2020-02-18,"ND",0
"2971",2020-02-19,"ND",0
"2972",2020-02-20,"ND",0
"2973",2020-02-21,"ND",0
"2974",2020-02-22,"ND",0
"2975",2020-02-23,"ND",0
"2976",2020-02-24,"ND",0
"2977",2020-02-25,"ND",0
"2978",2020-02-26,"ND",0
"2979",2020-02-27,"ND",0
"2980",2020-02-28,"ND",0
"2981",2020-02-29,"ND",0
"2982",2020-03-01,"ND",0
"2983",2020-03-02,"ND",0
"2984",2020-03-03,"ND",0
"2985",2020-03-04,"ND",0
"2986",2020-03-05,"ND",0
"2987",2020-03-06,"ND",0
"2988",2020-03-07,"ND",0
"2989",2020-03-08,"ND",0
"2990",2020-03-09,"ND",0
"2991",2020-03-10,"ND",0
"2992",2020-03-11,"ND",0
"2993",2020-03-12,"ND",1
"2994",2020-03-13,"ND",0
"2995",2020-03-14,"ND",0
"2996",2020-03-15,"ND",0
"2997",2020-03-16,"ND",0
"2998",2020-03-17,"ND",2
"2999",2020-03-18,"ND",3
"3000",2020-03-19,"ND",13
"3001",2020-03-20,"ND",7
"3002",2020-03-21,"ND",2
"3003",2020-03-22,"ND",0
"3004",2020-03-23,"ND",2
"3005",2020-03-24,"ND",6
"3006",2020-03-25,"ND",9
"3007",2020-03-26,"ND",6
"3008",2020-03-27,"ND",17
"3009",2020-03-28,"ND",26
"3010",2020-03-29,"ND",4
"3011",2020-03-30,"ND",11
"3012",2020-03-31,"ND",13
"3013",2020-04-01,"ND",20
"3014",2020-04-02,"ND",17
"3015",2020-04-03,"ND",14
"3016",2020-04-04,"ND",13
"3017",2020-04-05,"ND",21
"3018",2020-04-06,"ND",18
"3019",2020-04-07,"ND",12
"3020",2020-04-08,"ND",14
"3021",2020-04-09,"ND",18
"3022",2020-04-10,"ND",9
"3023",2020-04-11,"ND",15
"3024",2020-04-12,"ND",15
"3025",2020-04-13,"ND",23
"3026",2020-04-14,"ND",10
"3027",2020-04-15,"ND",24
"3028",2020-04-16,"ND",28
"3029",2020-04-17,"ND",0
"3030",2020-04-18,"ND",135
"3031",2020-04-19,"ND",57
"3032",2020-04-20,"ND",42
"3033",2020-04-21,"ND",17
"3034",2020-04-22,"ND",35
"3035",2020-04-23,"ND",30
"3036",2020-04-24,"ND",39
"3037",2020-04-25,"ND",55
"3038",2020-04-26,"ND",64
"3039",2020-04-27,"ND",75
"3040",2020-04-28,"ND",49
"3041",2020-04-29,"ND",42
"3042",2020-04-30,"ND",34
"3043",2020-05-01,"ND",40
"3044",2020-05-02,"ND",46
"3045",2020-05-03,"ND",38
"3046",2020-05-04,"ND",34
"3047",2020-05-05,"ND",41
"3048",2020-05-06,"ND",57
"3049",2020-05-07,"ND",48
"3050",2020-05-08,"ND",54
"3051",2020-05-09,"ND",39
"3052",2020-05-10,"ND",27
"3053",2020-01-23,"NE",0
"3054",2020-01-24,"NE",0
"3055",2020-01-25,"NE",0
"3056",2020-01-26,"NE",0
"3057",2020-01-27,"NE",0
"3058",2020-01-28,"NE",0
"3059",2020-01-29,"NE",0
"3060",2020-01-30,"NE",0
"3061",2020-01-31,"NE",0
"3062",2020-02-01,"NE",0
"3063",2020-02-02,"NE",0
"3064",2020-02-03,"NE",0
"3065",2020-02-04,"NE",0
"3066",2020-02-05,"NE",0
"3067",2020-02-06,"NE",0
"3068",2020-02-07,"NE",0
"3069",2020-02-08,"NE",0
"3070",2020-02-09,"NE",0
"3071",2020-02-10,"NE",0
"3072",2020-02-11,"NE",0
"3073",2020-02-12,"NE",0
"3074",2020-02-13,"NE",0
"3075",2020-02-14,"NE",0
"3076",2020-02-15,"NE",0
"3077",2020-02-16,"NE",0
"3078",2020-02-17,"NE",0
"3079",2020-02-18,"NE",0
"3080",2020-02-19,"NE",0
"3081",2020-02-20,"NE",0
"3082",2020-02-21,"NE",0
"3083",2020-02-22,"NE",0
"3084",2020-02-23,"NE",0
"3085",2020-02-24,"NE",0
"3086",2020-02-25,"NE",0
"3087",2020-02-26,"NE",0
"3088",2020-02-27,"NE",0
"3089",2020-02-28,"NE",0
"3090",2020-02-29,"NE",0
"3091",2020-03-01,"NE",0
"3092",2020-03-02,"NE",0
"3093",2020-03-03,"NE",0
"3094",2020-03-04,"NE",0
"3095",2020-03-05,"NE",0
"3096",2020-03-06,"NE",1
"3097",2020-03-07,"NE",0
"3098",2020-03-08,"NE",0
"3099",2020-03-09,"NE",2
"3100",2020-03-10,"NE",0
"3101",2020-03-11,"NE",2
"3102",2020-03-12,"NE",5
"3103",2020-03-13,"NE",4
"3104",2020-03-14,"NE",4
"3105",2020-03-15,"NE",-1
"3106",2020-03-16,"NE",1
"3107",2020-03-17,"NE",5
"3108",2020-03-18,"NE",1
"3109",2020-03-19,"NE",5
"3110",2020-03-20,"NE",8
"3111",2020-03-21,"NE",1
"3112",2020-03-22,"NE",13
"3113",2020-03-23,"NE",0
"3114",2020-03-24,"NE",15
"3115",2020-03-25,"NE",5
"3116",2020-03-26,"NE",3
"3117",2020-03-27,"NE",8
"3118",2020-03-28,"NE",14
"3119",2020-03-29,"NE",12
"3120",2020-03-30,"NE",37
"3121",2020-03-31,"NE",27
"3122",2020-04-01,"NE",38
"3123",2020-04-02,"NE",36
"3124",2020-04-03,"NE",33
"3125",2020-04-04,"NE",42
"3126",2020-04-05,"NE",43
"3127",2020-04-06,"NE",53
"3128",2020-04-07,"NE",30
"3129",2020-04-08,"NE",72
"3130",2020-04-09,"NE",49
"3131",2020-04-10,"NE",67
"3132",2020-04-11,"NE",64
"3133",2020-04-12,"NE",92
"3134",2020-04-13,"NE",23
"3135",2020-04-14,"NE",83
"3136",2020-04-15,"NE",4
"3137",2020-04-16,"NE",51
"3138",2020-04-17,"NE",114
"3139",2020-04-18,"NE",183
"3140",2020-04-19,"NE",225
"3141",2020-04-20,"NE",174
"3142",2020-04-21,"NE",37
"3143",2020-04-22,"NE",128
"3144",2020-04-23,"NE",389
"3145",2020-04-24,"NE",222
"3146",2020-04-25,"NE",295
"3147",2020-04-26,"NE",311
"3148",2020-04-27,"NE",328
"3149",2020-04-28,"NE",159
"3150",2020-04-29,"NE",334
"3151",2020-04-30,"NE",430
"3152",2020-05-01,"NE",727
"3153",2020-05-02,"NE",309
"3154",2020-05-03,"NE",344
"3155",2020-05-04,"NE",376
"3156",2020-05-05,"NE",336
"3157",2020-05-06,"NE",316
"3158",2020-05-07,"NE",645
"3159",2020-05-08,"NE",484
"3160",2020-05-09,"NE",275
"3161",2020-05-10,"NE",78
"3162",2020-01-23,"NH",0
"3163",2020-01-24,"NH",0
"3164",2020-01-25,"NH",0
"3165",2020-01-26,"NH",0
"3166",2020-01-27,"NH",0
"3167",2020-01-28,"NH",0
"3168",2020-01-29,"NH",0
"3169",2020-01-30,"NH",0
"3170",2020-01-31,"NH",0
"3171",2020-02-01,"NH",0
"3172",2020-02-02,"NH",0
"3173",2020-02-03,"NH",0
"3174",2020-02-04,"NH",0
"3175",2020-02-05,"NH",0
"3176",2020-02-06,"NH",0
"3177",2020-02-07,"NH",0
"3178",2020-02-08,"NH",0
"3179",2020-02-09,"NH",0
"3180",2020-02-10,"NH",0
"3181",2020-02-11,"NH",0
"3182",2020-02-12,"NH",0
"3183",2020-02-13,"NH",0
"3184",2020-02-14,"NH",0
"3185",2020-02-15,"NH",0
"3186",2020-02-16,"NH",0
"3187",2020-02-17,"NH",0
"3188",2020-02-18,"NH",0
"3189",2020-02-19,"NH",0
"3190",2020-02-20,"NH",0
"3191",2020-02-21,"NH",0
"3192",2020-02-22,"NH",0
"3193",2020-02-23,"NH",0
"3194",2020-02-24,"NH",0
"3195",2020-02-25,"NH",0
"3196",2020-02-26,"NH",0
"3197",2020-02-27,"NH",0
"3198",2020-02-28,"NH",0
"3199",2020-02-29,"NH",0
"3200",2020-03-01,"NH",0
"3201",2020-03-02,"NH",1
"3202",2020-03-03,"NH",1
"3203",2020-03-04,"NH",0
"3204",2020-03-05,"NH",0
"3205",2020-03-06,"NH",0
"3206",2020-03-07,"NH",0
"3207",2020-03-08,"NH",2
"3208",2020-03-09,"NH",0
"3209",2020-03-10,"NH",0
"3210",2020-03-11,"NH",1
"3211",2020-03-12,"NH",1
"3212",2020-03-13,"NH",0
"3213",2020-03-14,"NH",1
"3214",2020-03-15,"NH",0
"3215",2020-03-16,"NH",10
"3216",2020-03-17,"NH",9
"3217",2020-03-18,"NH",11
"3218",2020-03-19,"NH",5
"3219",2020-03-20,"NH",11
"3220",2020-03-21,"NH",8
"3221",2020-03-22,"NH",12
"3222",2020-03-23,"NH",28
"3223",2020-03-24,"NH",0
"3224",2020-03-25,"NH",7
"3225",2020-03-26,"NH",29
"3226",2020-03-27,"NH",21
"3227",2020-03-28,"NH",29
"3228",2020-03-29,"NH",27
"3229",2020-03-30,"NH",100
"3230",2020-03-31,"NH",43
"3231",2020-04-01,"NH",10
"3232",2020-04-02,"NH",112
"3233",2020-04-03,"NH",0
"3234",2020-04-04,"NH",61
"3235",2020-04-05,"NH",81
"3236",2020-04-06,"NH",94
"3237",2020-04-07,"NH",0
"3238",2020-04-08,"NH",32
"3239",2020-04-09,"NH",72
"3240",2020-04-10,"NH",0
"3241",2020-04-11,"NH",66
"3242",2020-04-12,"NH",44
"3243",2020-04-13,"NH",56
"3244",2020-04-14,"NH",-63
"3245",2020-04-15,"NH",217
"3246",2020-04-16,"NH",0
"3247",2020-04-17,"NH",148
"3248",2020-04-18,"NH",55
"3249",2020-04-19,"NH",48
"3250",2020-04-20,"NH",57
"3251",2020-04-21,"NH",43
"3252",2020-04-22,"NH",98
"3253",2020-04-23,"NH",82
"3254",2020-04-24,"NH",50
"3255",2020-04-25,"NH",77
"3256",2020-04-26,"NH",67
"3257",2020-04-27,"NH",74
"3258",2020-04-28,"NH",72
"3259",2020-04-29,"NH",48
"3260",2020-04-30,"NH",88
"3261",2020-05-01,"NH",164
"3262",2020-05-02,"NH",119
"3263",2020-05-03,"NH",89
"3264",2020-05-04,"NH",70
"3265",2020-05-05,"NH",48
"3266",2020-05-06,"NH",105
"3267",2020-05-07,"NH",102
"3268",2020-05-08,"NH",104
"3269",2020-05-09,"NH",64
"3270",2020-05-10,"NH",60
"3271",2020-01-23,"NJ",0
"3272",2020-01-24,"NJ",0
"3273",2020-01-25,"NJ",0
"3274",2020-01-26,"NJ",0
"3275",2020-01-27,"NJ",0
"3276",2020-01-28,"NJ",0
"3277",2020-01-29,"NJ",0
"3278",2020-01-30,"NJ",0
"3279",2020-01-31,"NJ",0
"3280",2020-02-01,"NJ",0
"3281",2020-02-02,"NJ",0
"3282",2020-02-03,"NJ",0
"3283",2020-02-04,"NJ",0
"3284",2020-02-05,"NJ",0
"3285",2020-02-06,"NJ",0
"3286",2020-02-07,"NJ",0
"3287",2020-02-08,"NJ",0
"3288",2020-02-09,"NJ",0
"3289",2020-02-10,"NJ",0
"3290",2020-02-11,"NJ",0
"3291",2020-02-12,"NJ",0
"3292",2020-02-13,"NJ",0
"3293",2020-02-14,"NJ",0
"3294",2020-02-15,"NJ",0
"3295",2020-02-16,"NJ",0
"3296",2020-02-17,"NJ",0
"3297",2020-02-18,"NJ",0
"3298",2020-02-19,"NJ",0
"3299",2020-02-20,"NJ",0
"3300",2020-02-21,"NJ",0
"3301",2020-02-22,"NJ",0
"3302",2020-02-23,"NJ",0
"3303",2020-02-24,"NJ",0
"3304",2020-02-25,"NJ",0
"3305",2020-02-26,"NJ",0
"3306",2020-02-27,"NJ",0
"3307",2020-02-28,"NJ",0
"3308",2020-02-29,"NJ",0
"3309",2020-03-01,"NJ",0
"3310",2020-03-02,"NJ",0
"3311",2020-03-03,"NJ",0
"3312",2020-03-04,"NJ",0
"3313",2020-03-05,"NJ",2
"3314",2020-03-06,"NJ",0
"3315",2020-03-07,"NJ",2
"3316",2020-03-08,"NJ",1
"3317",2020-03-09,"NJ",0
"3318",2020-03-10,"NJ",10
"3319",2020-03-11,"NJ",8
"3320",2020-03-12,"NJ",6
"3321",2020-03-13,"NJ",20
"3322",2020-03-14,"NJ",20
"3323",2020-03-15,"NJ",3
"3324",2020-03-16,"NJ",104
"3325",2020-03-17,"NJ",74
"3326",2020-03-18,"NJ",147
